date,createdAt,timestamp,context,value
2025-02-25 13:39:35.385000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:35.235000+05:30,1.74047E+12,1.74047E+12,{},796
2025-02-25 13:39:35.224000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:35.074000+05:30,1.74047E+12,1.74047E+12,{},673
2025-02-25 13:39:34.924000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:34.774000+05:30,1.74047E+12,1.74047E+12,{},764
2025-02-25 13:39:34.763000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:34.613000+05:30,1.74047E+12,1.74047E+12,{},590
2025-02-25 13:39:34.463000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:34.313000+05:30,1.74047E+12,1.74047E+12,{},822
2025-02-25 13:39:34.302000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:34.152000+05:30,1.74047E+12,1.74047E+12,{},705
2025-02-25 13:39:34.002000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:33.852000+05:30,1.74047E+12,1.74047E+12,{},659
2025-02-25 13:39:33.841000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:33.691000+05:30,1.74047E+12,1.74047E+12,{},582
2025-02-25 13:39:33.541000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:33.391000+05:30,1.74047E+12,1.74047E+12,{},795
2025-02-25 13:39:33.380000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:33.230000+05:30,1.74047E+12,1.74047E+12,{},623
2025-02-25 13:39:33.080000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:32.930000+05:30,1.74047E+12,1.74047E+12,{},713
2025-02-25 13:39:32.919000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:32.769000+05:30,1.74047E+12,1.74047E+12,{},598
2025-02-25 13:39:32.619000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:32.469000+05:30,1.74047E+12,1.74047E+12,{},726
2025-02-25 13:39:32.458000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:32.308000+05:30,1.74047E+12,1.74047E+12,{},592
2025-02-25 13:39:32.158000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:32.008000+05:30,1.74047E+12,1.74047E+12,{},715
2025-02-25 13:39:31.997000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:31.847000+05:30,1.74047E+12,1.74047E+12,{},624
2025-02-25 13:39:31.697000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:31.547000+05:30,1.74047E+12,1.74047E+12,{},656
2025-02-25 13:39:31.536000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:31.386000+05:30,1.74047E+12,1.74047E+12,{},511
2025-02-25 13:39:31.236000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:31.086000+05:30,1.74047E+12,1.74047E+12,{},773
2025-02-25 13:39:31.075000+05:30,1.74047E+12,1.74047E+12,{},0
2025-02-25 13:39:30.925000+05:30,1.74047E+12,1.74047E+12,{},626
